mcu time(ms),gyro_Z(deg/s),mag_X(uT),mag_Y(uT),sun_direction(deg),sun_plusX(count),sun_plusY(count),sun_minusX(count),sun_minusY(count),w_RW_cmd(RPM),w_RW_meas(RPM)
16803,-6.98,-23.10,-17.10,0.00,0,0,0,0,-377.75,-348.00
16853,-9.35,-23.40,-15.60,0.00,0,0,0,0,-378.61,-348.00
16903,-10.97,-23.55,-17.70,0.00,0,0,0,0,-379.48,-348.00
16953,-12.60,-22.80,-17.10,0.00,0,0,0,0,-380.35,-348.00
17003,-10.76,-22.50,-16.95,0.00,0,0,0,0,-381.21,-348.00
17053,-15.44,-22.35,-16.35,0.00,0,0,0,0,-382.08,-348.00
17103,-14.14,-23.85,-17.85,0.00,0,0,0,0,-382.95,-348.00
17153,-14.04,-21.60,-18.15,0.00,0,0,0,0,-383.81,-354.00
17203,-14.40,-22.05,-17.10,0.00,0,0,0,0,-384.68,-354.00
17253,-15.31,-22.20,-18.45,0.00,0,0,0,0,-385.55,-354.00
17303,-12.76,-22.35,-18.15,0.00,0,0,0,0,-386.41,-354.00
17353,-16.89,-22.35,-18.60,0.00,0,0,0,0,-387.28,-354.00
17403,-12.95,-22.80,-18.15,0.00,0,0,0,0,-388.15,-354.00
17453,-12.24,-21.60,-19.35,0.00,0,0,0,0,-389.01,-360.00
17503,-12.76,-23.10,-20.10,0.00,0,0,0,0,-389.88,-360.00
17553,-14.85,-21.45,-18.45,0.00,0,0,0,0,-259.25,-342.00
17603,-2.36,-22.05,-18.90,0.00,0,0,0,0,-258.39,-330.00
17653,0.93,-21.90,-19.05,0.00,0,0,0,0,-257.52,-312.00
17703,11.46,-22.35,-18.90,0.00,0,0,0,0,-256.65,-312.00
17753,12.89,-23.25,-19.05,0.00,0,0,0,0,-255.79,-288.00
17803,16.58,-21.90,-18.75,0.00,0,0,0,0,-254.92,-288.00
17853,21.02,-21.45,-18.00,0.00,0,0,0,0,-254.05,-276.00
17903,27.37,-21.30,-17.55,0.00,0,0,0,0,-253.19,-270.00
17953,29.16,-23.25,-17.25,0.00,0,0,0,0,-252.32,-264.00
18003,28.00,-21.60,-17.10,0.00,0,0,0,0,-251.45,-258.00
18053,34.96,-22.50,-17.25,0.00,0,0,0,0,-250.59,-252.00
18103,35.22,-22.95,-15.45,0.00,0,0,0,0,-249.72,-252.00
18153,37.34,-22.80,-16.80,0.00,0,0,0,0,-248.85,-240.00
18203,39.83,-23.10,-16.80,0.00,0,0,0,0,-247.99,-240.00
18253,38.76,-23.10,-14.25,0.00,0,0,0,0,-247.12,-234.00
18303,39.15,-23.85,-16.05,0.00,0,0,0,0,-246.25,-240.00
18353,40.39,-22.80,-12.75,0.00,0,0,0,0,-245.39,-234.00
18403,40.73,-22.95,-14.40,0.00,0,0,0,0,-244.52,-234.00
18453,44.79,-23.85,-12.75,0.00,0,0,0,0,-243.65,-234.00
18503,43.40,-24.00,-12.15,0.00,0,0,0,0,-242.79,-228.00
18553,46.01,-25.05,-11.10,0.00,0,0,0,0,-241.92,-228.00
18603,42.99,-22.80,-12.30,0.00,0,0,0,0,-241.05,-228.00
18653,46.78,-24.45,-11.25,0.00,0,0,0,0,-240.19,-228.00
18703,45.34,-22.95,-9.30,0.00,0,0,0,0,-239.32,-228.00
18753,45.85,-22.50,-11.10,0.00,0,0,0,0,-238.45,-222.00
18803,47.49,-23.25,-7.80,0.00,0,0,0,0,-237.59,-222.00
18853,46.29,-22.05,-7.95,0.00,0,0,0,0,-236.72,-222.00
18903,46.36,-23.85,-7.20,0.00,0,0,0,0,-235.85,-222.00
18953,49.56,-23.40,-7.20,0.00,0,0,0,0,-234.99,-216.00
19003,49.11,-23.85,-6.15,0.00,0,0,0,0,-234.12,-216.00
19053,46.84,-22.20,-5.25,0.00,0,0,0,0,-233.25,-222.00
19103,48.27,-21.45,-5.25,0.00,0,0,0,0,-232.39,-216.00
19153,48.34,-22.05,-5.40,0.00,0,0,0,0,-231.52,-216.00
19203,48.83,-21.15,-3.45,0.00,0,0,0,0,-230.65,-216.00
19253,51.70,-21.45,-2.70,0.00,0,0,0,0,-229.79,-210.00
19303,50.66,-21.30,-1.35,0.00,0,0,0,0,-228.92,-216.00
19353,48.76,-20.55,-2.55,0.00,0,0,0,0,-228.05,-216.00
19403,51.91,-20.70,-1.50,0.00,0,0,0,0,-227.19,-210.00
19453,51.79,-19.35,-1.50,0.00,0,0,0,0,-226.32,-210.00
19503,50.80,-18.75,0.60,0.00,0,0,0,0,-225.45,-204.00
19553,53.27,-18.15,0.30,0.00,0,0,0,0,-224.59,-210.00
19603,52.32,-18.15,0.60,0.00,0,0,0,0,-223.72,-204.00
19653,55.87,-18.15,0.30,0.00,0,0,0,0,-222.85,-204.00
19703,52.80,-15.45,0.90,0.00,0,0,0,0,-221.99,-204.00
19753,53.66,-15.60,1.35,0.00,0,0,0,0,-221.12,-204.00
19803,55.68,-17.10,2.10,0.00,0,0,0,0,-220.25,-204.00
19853,55.63,-15.00,3.00,0.00,0,0,0,0,-219.39,-204.00
19903,55.27,-13.50,4.65,0.00,0,0,0,0,-218.52,-204.00
19953,57.79,-13.50,3.90,0.00,0,0,0,0,-217.65,-204.00
20003,53.62,-12.00,2.10,0.00,0,0,0,0,-216.79,-198.00
20053,50.51,-11.70,1.80,0.00,0,0,0,0,-346.67,-210.00
20103,43.67,-10.65,2.85,0.00,0,0,0,0,-346.67,-222.00
20153,39.76,-10.20,3.60,0.00,0,0,0,0,-346.67,-240.00
20203,33.22,-10.80,3.45,0.00,0,0,0,0,-346.67,-246.00
20253,31.51,-10.05,4.80,0.00,0,0,0,0,-346.67,-252.00
20303,23.32,-8.85,3.60,0.00,0,0,0,0,-346.67,-264.00
20353,22.99,-9.30,3.75,0.00,0,0,0,0,-346.67,-276.00
20403,21.69,-7.95,3.75,0.00,0,0,0,0,-346.67,-282.00
20453,17.33,-7.35,2.85,0.00,0,0,0,0,-346.67,-282.00
20503,15.70,-8.25,4.20,0.00,0,0,0,0,-346.67,-288.00
20553,15.08,-8.85,5.10,0.00,0,0,0,0,-346.67,-294.00
20603,13.32,-7.65,3.75,0.00,0,0,0,0,-346.67,-300.00
20653,10.20,-6.90,4.50,0.00,0,0,0,0,-346.67,-300.00
20703,11.04,-7.05,3.60,0.00,0,0,0,0,-346.67,-306.00
20753,6.44,-7.20,3.75,0.00,0,0,0,0,-346.67,-306.00
20803,9.18,-8.25,4.50,0.00,0,0,0,0,-346.67,-312.00
20853,7.85,-7.35,4.35,0.00,0,0,0,0,-346.67,-312.00
20903,7.73,-6.45,3.45,0.00,0,0,0,0,-346.67,-312.00
20953,6.85,-7.35,4.35,0.00,0,0,0,0,-346.67,-318.00
21003,5.45,-7.20,2.25,0.00,0,0,0,0,-346.67,-318.00
21053,7.56,-7.35,3.15,0.00,0,0,0,0,-346.67,-318.00
21103,5.17,-7.35,4.35,0.00,0,0,0,0,-346.67,-318.00
21153,3.22,-7.20,2.70,0.00,0,0,0,0,-346.67,-318.00
21203,5.83,-7.35,3.15,0.00,0,0,0,0,-346.67,-318.00
21253,3.40,-6.90,3.75,0.00,0,0,0,0,-346.67,-318.00
21303,3.12,-7.35,3.15,0.00,0,0,0,0,-346.67,-318.00
21353,2.73,-7.65,3.00,0.00,0,0,0,0,-346.67,-318.00
21403,3.99,-6.30,3.60,0.00,0,0,0,0,-346.67,-318.00
21453,-0.03,-6.75,3.15,0.00,0,0,0,0,-346.67,-318.00
21503,1.23,-6.45,4.20,0.00,0,0,0,0,-346.67,-318.00
21553,-2.05,-7.95,3.75,0.00,0,0,0,0,-346.67,-318.00
21603,4.47,-6.30,4.35,0.00,0,0,0,0,-346.67,-324.00
21653,-0.35,-7.05,3.60,0.00,0,0,0,0,-346.67,-324.00
21703,0.26,-5.25,2.55,0.00,0,0,0,0,-346.67,-318.00
21753,-0.52,-7.65,3.75,0.00,0,0,0,0,-346.67,-324.00
21803,3.07,-6.00,3.90,0.00,0,0,0,0,-346.67,-324.00
21853,-0.94,-6.30,4.35,0.00,0,0,0,0,-346.67,-324.00
21903,-0.97,-5.10,4.20,0.00,0,0,0,0,-346.67,-324.00
21953,-0.60,-7.20,4.20,0.00,0,0,0,0,-346.67,-318.00
22003,0.20,-6.75,3.15,0.00,0,0,0,0,-346.67,-318.00
22053,-0.76,-5.10,4.50,0.00,0,0,0,0,-346.67,-324.00
22103,0.41,-6.30,3.90,0.00,0,0,0,0,-346.67,-324.00
22153,1.38,-7.05,3.60,0.00,0,0,0,0,-346.67,-318.00
22203,-0.63,-7.65,4.20,0.00,0,0,0,0,-346.67,-324.00
22253,0.48,-5.85,4.80,0.00,0,0,0,0,-346.67,-324.00
22303,0.66,-7.80,4.35,0.00,0,0,0,0,-346.67,-324.00
22353,-0.44,-7.80,5.10,0.00,0,0,0,0,-346.67,-324.00
22403,1.75,-6.15,3.00,0.00,0,0,0,0,-346.67,-324.00
22453,2.44,-6.90,4.50,0.00,0,0,0,0,-346.67,-324.00
22503,0.55,-6.45,6.00,0.00,0,0,0,0,-346.67,-318.00
22553,-0.71,-6.90,2.70,0.00,0,0,0,0,-346.67,-324.00
22603,-0.22,-7.35,3.60,0.00,0,0,0,0,-346.67,-324.00
22653,0.54,-7.05,3.15,0.00,0,0,0,0,-346.67,-318.00
22703,1.97,-7.05,2.85,0.00,0,0,0,0,-346.67,-324.00
22753,-0.17,-8.10,2.55,0.00,0,0,0,0,-346.67,-324.00
22803,1.61,-5.40,4.80,0.00,0,0,0,0,-346.67,-324.00
22853,1.27,-6.15,4.50,0.00,0,0,0,0,-346.67,-324.00
22903,-0.69,-7.05,3.90,0.00,0,0,0,0,-346.67,-324.00
22953,-0.21,-6.15,3.00,0.00,0,0,0,0,-346.67,-324.00
23003,0.53,-7.05,4.35,0.00,0,0,0,0,-346.67,-324.00
23053,-0.34,-7.35,3.90,0.00,0,0,0,0,-346.67,-324.00
23103,0.19,-7.05,3.90,0.00,0,0,0,0,-346.67,-324.00
23153,4.19,-5.85,4.20,0.00,0,0,0,0,-346.67,-324.00
23203,1.49,-8.10,2.85,0.00,0,0,0,0,-346.67,-324.00
23253,-3.02,-5.25,4.35,0.00,0,0,0,0,-346.67,-324.00
23303,-0.57,-8.55,3.90,0.00,0,0,0,0,-346.67,-324.00
23353,1.46,-6.45,2.70,0.00,0,0,0,0,-346.67,-324.00
23403,0.21,-7.95,3.75,0.00,0,0,0,0,-346.67,-324.00
23453,0.63,-6.00,1.05,0.00,0,0,0,0,-346.67,-324.00
23503,-1.52,-7.80,3.90,0.00,0,0,0,0,-346.67,-330.00
23553,-0.63,-7.05,3.90,0.00,0,0,0,0,-346.67,-324.00
23603,-1.24,-7.95,3.45,0.00,0,0,0,0,-346.67,-324.00
23653,-1.36,-7.65,3.75,0.00,0,0,0,0,-346.67,-324.00
23703,-1.85,-6.15,4.20,0.00,0,0,0,0,-346.67,-324.00
23753,-0.22,-6.90,3.45,0.00,0,0,0,0,-346.67,-324.00
23803,3.01,-7.65,3.75,0.00,0,0,0,0,-346.67,-324.00
23853,-0.16,-7.05,3.60,0.00,0,0,0,0,-346.67,-324.00
23903,1.94,-6.75,5.40,0.00,0,0,0,0,-346.67,-324.00
23953,1.32,-7.35,3.15,0.00,0,0,0,0,-346.67,-324.00
24003,-0.50,-6.45,4.20,0.00,0,0,0,0,-346.67,-324.00
24053,1.96,-7.05,3.90,0.00,0,0,0,0,-346.67,-330.00
24103,-2.44,-7.20,6.00,0.00,0,0,0,0,-346.67,-324.00
24153,-2.70,-6.45,3.75,0.00,0,0,0,0,-346.67,-324.00
24203,-1.19,-6.75,3.90,0.00,0,0,0,0,-346.67,-324.00
24253,-1.16,-7.35,3.60,0.00,0,0,0,0,-346.67,-324.00
24303,-0.63,-6.30,3.60,0.00,0,0,0,0,-346.67,-318.00
24353,-0.41,-6.45,3.45,0.00,0,0,0,0,-346.67,-324.00
24403,-0.50,-6.45,5.25,0.00,0,0,0,0,-346.67,-324.00
24453,-1.18,-6.75,4.35,0.00,0,0,0,0,-346.67,-318.00
24503,0.77,-6.30,3.90,0.00,0,0,0,0,-346.67,-324.00
24553,-1.31,-6.90,3.45,0.00,0,0,0,0,-346.67,-318.00
24603,0.98,-8.10,3.60,0.00,0,0,0,0,-346.67,-330.00
24653,-0.79,-6.75,3.60,0.00,0,0,0,0,-346.67,-324.00
24703,1.12,-8.10,2.55,0.00,0,0,0,0,-346.67,-324.00
24753,1.72,-7.80,3.90,0.00,0,0,0,0,-346.67,-324.00
24803,3.33,-6.90,4.20,0.00,0,0,0,0,-346.67,-324.00
24853,3.05,-6.45,3.45,0.00,0,0,0,0,-346.67,-318.00
24903,0.22,-6.30,3.60,0.00,0,0,0,0,-346.67,-324.00
24953,2.73,-7.95,4.20,0.00,0,0,0,0,-346.67,-324.00
25003,-2.08,-5.85,4.20,0.00,0,0,0,0,-346.67,-318.00
25053,0.35,-7.95,3.00,0.00,0,0,0,0,-345.92,-324.00
25103,-0.93,-6.75,2.85,0.00,0,0,0,0,-345.05,-324.00
25153,2.34,-6.15,4.50,0.00,0,0,0,0,-344.19,-330.00
25203,0.93,-5.70,2.55,0.00,0,0,0,0,-343.32,-324.00
25253,0.85,-6.15,3.00,0.00,0,0,0,0,-342.45,-324.00
25303,-1.12,-7.05,4.35,0.00,0,0,0,0,-341.59,-324.00
25353,-1.01,-6.75,5.10,0.00,0,0,0,0,-340.72,-318.00
25403,4.07,-8.55,3.90,0.00,0,0,0,0,-339.85,-324.00
25453,1.39,-5.85,3.75,0.00,0,0,0,0,-338.99,-318.00
25503,5.62,-6.45,3.00,0.00,0,0,0,0,-338.12,-324.00
25553,1.26,-6.75,4.35,0.00,0,0,0,0,-337.25,-318.00
25603,2.71,-6.75,3.60,0.00,0,0,0,0,-336.39,-318.00
25653,3.08,-7.65,4.20,0.00,0,0,0,0,-335.52,-318.00
25703,4.40,-6.75,4.35,0.00,0,0,0,0,-334.65,-318.00
25753,7.19,-5.25,2.55,0.00,0,0,0,0,-333.79,-318.00
25803,4.67,-5.85,3.75,0.00,0,0,0,0,-332.85,-306.00
25853,4.68,-6.75,5.10,0.00,0,0,0,0,-332.05,-312.00
25903,3.34,-6.75,2.10,0.00,0,0,0,0,-331.19,-312.00
25953,4.07,-7.95,2.25,0.00,0,0,0,0,-330.32,-318.00
26003,4.41,-7.05,3.15,0.00,0,0,0,0,-329.45,-306.00
26053,4.62,-6.15,2.25,0.00,0,0,0,0,-328.59,-318.00
26103,6.60,-7.20,1.95,0.00,0,0,0,0,-327.72,-312.00
26153,3.72,-6.00,4.35,0.00,0,0,0,0,-326.85,-312.00
26203,6.65,-6.45,2.25,0.00,0,0,0,0,-325.99,-312.00
26253,5.81,-6.30,3.60,0.00,0,0,0,0,-325.12,-306.00
26303,6.80,-4.35,4.80,0.00,0,0,0,0,-324.25,-312.00
26353,4.86,-6.30,3.90,0.00,0,0,0,0,-323.39,-306.00
26403,8.89,-5.85,4.50,0.00,0,0,0,0,-322.52,-306.00
26453,8.47,-5.70,4.35,0.00,0,0,0,0,-321.65,-306.00
26503,9.82,-7.20,3.00,0.00,0,0,0,0,-320.79,-306.00
26553,8.55,-6.00,4.35,0.00,0,0,0,0,-319.92,-300.00
26603,8.92,-6.75,4.35,0.00,0,0,0,0,-319.05,-306.00
26653,10.89,-5.25,3.15,0.00,0,0,0,0,-318.19,-300.00
26703,12.64,-5.25,4.65,0.00,0,0,0,0,-317.32,-300.00
26753,11.69,-7.05,3.15,0.00,0,0,0,0,-316.45,-300.00
26803,10.63,-6.00,2.85,0.00,0,0,0,0,-315.59,-300.00
26853,12.01,-4.95,3.60,0.00,0,0,0,0,-314.72,-300.00
26903,9.79,-4.05,2.70,0.00,0,0,0,0,-313.85,-300.00
26953,11.95,-5.40,3.45,0.00,0,0,0,0,-312.99,-294.00
27003,8.92,-4.35,2.70,0.00,0,0,0,0,-312.12,-294.00
27053,12.79,-4.50,2.55,0.00,0,0,0,0,-311.25,-294.00
27103,12.21,-3.90,3.90,0.00,0,0,0,0,-310.39,-294.00
27153,14.75,-3.90,3.60,0.00,0,0,0,0,-309.52,-294.00
27203,16.91,-4.20,3.15,0.00,0,0,0,0,-308.65,-294.00
27253,15.87,-2.55,3.75,0.00,0,0,0,0,-307.79,-294.00
27303,17.36,-2.85,2.55,0.00,0,0,0,0,-306.92,-288.00
27353,15.30,-2.85,3.60,0.00,0,0,0,0,-306.05,-288.00
27403,15.78,-3.45,2.10,0.00,0,0,0,0,-305.19,-288.00
27453,14.73,-3.15,2.85,0.00,0,0,0,0,-304.32,-288.00
27503,19.24,-3.15,3.15,0.00,0,0,0,0,-303.45,-288.00
27553,18.96,-3.90,2.55,0.00,0,0,0,0,-174.08,-264.00
27603,31.26,-2.55,3.75,0.00,0,0,0,0,-174.95,-252.00
27653,37.44,-1.05,2.85,0.00,0,0,0,0,-175.81,-240.00
27703,49.36,-1.65,2.55,0.00,0,0,0,0,-176.68,-222.00
27753,51.96,-1.20,0.45,0.00,0,0,0,0,-177.55,-210.00
27803,56.59,-0.45,1.20,0.00,0,0,0,0,-178.41,-198.00
27853,58.11,-1.95,0.45,0.00,0,0,0,0,-179.28,-198.00
27903,62.26,0.60,-0.30,0.00,0,0,0,0,-180.15,-186.00
27953,63.53,0.60,0.00,0.00,0,0,0,0,-181.01,-180.00
28003,66.30,0.75,-0.90,0.00,0,0,0,0,-181.88,-180.00
28053,68.61,3.00,-1.20,0.00,0,0,0,0,-182.75,-174.00
28103,67.92,2.55,-1.95,0.00,0,0,0,0,-183.61,-174.00
28153,67.59,3.45,-1.35,0.00,0,0,0,0,-184.48,-174.00
28203,69.85,3.45,-3.90,0.00,0,0,0,0,-185.35,-168.00
28253,70.54,3.60,-3.45,0.00,0,0,0,0,-186.21,-168.00
28303,72.40,4.20,-5.10,0.00,0,0,0,0,-187.08,-168.00
28353,73.03,3.45,-5.85,0.00,0,0,0,0,-187.95,-168.00
28403,71.19,5.40,-6.30,0.00,0,0,0,0,-188.81,-168.00
28453,71.28,5.40,-7.35,0.00,0,0,0,0,-189.68,-168.00
28503,67.34,7.20,-9.30,0.00,0,0,0,0,-190.55,-168.00
28553,70.14,5.10,-9.30,0.00,0,0,0,0,-191.41,-168.00
28603,68.59,4.35,-10.05,0.00,0,0,0,0,-192.28,-168.00
28653,69.51,4.95,-10.20,0.00,0,0,0,0,-193.15,-168.00
28703,72.48,5.85,-11.85,0.00,0,0,0,0,-194.01,-174.00
28753,67.20,4.35,-12.60,0.00,0,0,0,0,-194.88,-168.00
28803,69.49,5.40,-13.65,0.00,0,0,0,0,-195.75,-168.00
28853,71.18,6.30,-16.05,0.00,0,0,0,0,-196.61,-174.00
28903,69.73,4.35,-16.20,0.00,0,0,0,0,-197.48,-174.00
28953,67.60,5.25,-16.35,0.00,0,0,0,0,-198.35,-174.00
29003,68.57,3.00,-16.50,0.00,0,0,0,0,-199.21,-174.00
29053,67.55,3.30,-17.70,0.00,0,0,0,0,-200.08,-174.00
29103,69.83,4.80,-18.00,0.00,0,0,0,0,-200.95,-174.00
29153,65.47,2.85,-18.90,0.00,0,0,0,0,-201.81,-174.00
29203,66.30,3.15,-19.65,0.00,0,0,0,0,-202.68,-180.00
29253,64.43,2.25,-21.30,0.00,0,0,0,0,-203.55,-180.00
29303,65.33,2.10,-21.90,0.00,0,0,0,0,-204.41,-174.00
29353,66.12,2.10,-21.90,0.00,0,0,0,0,-205.28,-180.00
29403,62.55,1.35,-22.65,0.00,0,0,0,0,-206.15,-180.00
29453,63.96,0.45,-22.35,0.00,0,0,0,0,-207.01,-174.00
29503,65.01,-0.45,-22.80,0.00,0,0,0,0,-207.88,-180.00
29553,63.73,-0.75,-24.30,0.00,0,0,0,0,-208.75,-180.00
29603,66.21,-1.20,-23.10,0.00,0,0,0,0,-209.61,-180.00
29653,63.37,-1.65,-25.20,0.00,0,0,0,0,-210.48,-180.00
29703,63.97,-3.90,-25.50,0.00,0,0,0,0,-211.35,-180.00
29753,66.48,-4.20,-25.95,0.00,0,0,0,0,-212.21,-186.00
29803,61.77,-4.35,-26.40,0.00,0,0,0,0,-213.08,-186.00
29853,62.89,-5.70,-24.45,0.00,0,0,0,0,-213.95,-186.00
29903,63.21,-6.90,-27.15,0.00,0,0,0,0,-214.81,-192.00
29953,57.44,-6.15,-25.35,0.00,0,0,0,0,-215.68,-186.00
30003,59.92,-8.25,-27.15,0.00,0,0,0,0,-216.55,-192.00
30053,50.87,-7.65,-26.10,0.00,0,0,0,0,-346.67,-198.00
30103,50.73,-8.55,-26.55,0.00,0,0,0,0,-346.67,-210.00
30153,42.37,-10.05,-26.40,0.00,0,0,0,0,-346.67,-228.00
30203,35.79,-9.60,-27.75,0.00,0,0,0,0,-346.67,-240.00
30253,31.23,-10.50,-26.85,0.00,0,0,0,0,-346.67,-252.00
30303,24.70,-10.95,-25.50,0.00,0,0,0,0,-346.67,-264.00
30353,25.98,-9.75,-25.65,0.00,0,0,0,0,-346.67,-264.00
30403,20.42,-10.95,-27.00,0.00,0,0,0,0,-346.67,-276.00
30453,18.91,-10.80,-26.10,0.00,0,0,0,0,-346.67,-282.00
30503,14.79,-11.10,-25.65,0.00,0,0,0,0,-346.67,-288.00
30553,11.60,-11.10,-27.15,0.00,0,0,0,0,-346.67,-288.00
30603,12.32,-11.85,-25.35,0.00,0,0,0,0,-346.67,-294.00
30653,14.37,-12.45,-27.00,0.00,0,0,0,0,-346.67,-300.00
30703,10.64,-12.60,-26.40,0.00,0,0,0,0,-346.67,-306.00
30753,9.66,-12.90,-27.15,0.00,0,0,0,0,-346.67,-306.00
30803,8.40,-13.05,-26.55,0.00,0,0,0,0,-346.67,-312.00
30853,5.29,-12.00,-27.30,0.00,0,0,0,0,-346.67,-306.00
30903,4.27,-12.00,-26.55,0.00,0,0,0,0,-346.67,-312.00
30953,7.12,-11.70,-26.55,0.00,0,0,0,0,-346.67,-312.00
31003,3.80,-12.60,-26.10,0.00,0,0,0,0,-346.67,-318.00
31053,1.27,-14.25,-25.95,0.00,0,0,0,0,-346.67,-312.00
31103,1.60,-12.45,-25.95,0.00,0,0,0,0,-346.67,-312.00
31153,4.44,-11.85,-26.85,0.00,0,0,0,0,-346.67,-318.00
31203,-0.15,-12.75,-25.20,0.00,0,0,0,0,-346.67,-318.00
31253,2.88,-13.80,-26.55,0.00,0,0,0,0,-346.67,-318.00
31303,5.43,-13.35,-27.15,0.00,0,0,0,0,-346.67,-318.00
31353,2.31,-13.35,-26.40,0.00,0,0,0,0,-346.67,-318.00
31403,-0.83,-13.35,-28.20,0.00,0,0,0,0,-346.67,-318.00
31453,0.18,-14.25,-25.50,0.00,0,0,0,0,-346.67,-318.00
31503,0.85,-12.15,-26.40,0.00,0,0,0,0,-346.67,-324.00
31553,-0.02,-13.35,-25.65,0.00,0,0,0,0,-346.67,-324.00
31603,1.60,-13.35,-26.10,0.00,0,0,0,0,-346.67,-324.00
31653,-0.23,-12.75,-25.50,0.00,0,0,0,0,-346.67,-324.00
31703,-1.31,-13.35,-26.40,0.00,0,0,0,0,-346.67,-318.00
31753,-0.49,-12.90,-25.65,0.00,0,0,0,0,-346.67,-324.00
31803,0.46,-12.90,-26.10,0.00,0,0,0,0,-346.67,-324.00
31853,-0.59,-13.95,-24.90,0.00,0,0,0,0,-346.67,-324.00
31903,0.51,-12.90,-26.40,0.00,0,0,0,0,-346.67,-324.00
31953,-0.80,-12.75,-25.50,0.00,0,0,0,0,-346.67,-318.00
32003,-1.27,-10.95,-25.20,0.00,0,0,0,0,-346.67,-324.00
32053,0.41,-13.65,-25.35,0.00,0,0,0,0,-346.67,-324.00
32103,-2.60,-13.80,-24.75,0.00,0,0,0,0,-346.67,-324.00
32153,-1.10,-12.45,-25.95,0.00,0,0,0,0,-346.67,-324.00
32203,-0.79,-12.60,-26.85,0.00,0,0,0,0,-346.67,-330.00
32253,-0.59,-12.60,-25.65,0.00,0,0,0,0,-346.67,-318.00
32303,-2.21,-12.15,-26.85,0.00,0,0,0,0,-346.67,-324.00
32353,-0.63,-14.25,-26.55,0.00,0,0,0,0,-346.67,-318.00
32403,-0.62,-12.60,-25.65,0.00,0,0,0,0,-346.67,-330.00
32453,-0.40,-13.80,-27.75,0.00,0,0,0,0,-346.67,-324.00
32503,0.02,-12.15,-26.40,0.00,0,0,0,0,-346.67,-324.00
32553,0.72,-13.50,-26.25,0.00,0,0,0,0,-346.67,-324.00
32603,-0.89,-12.90,-25.35,0.00,0,0,0,0,-346.67,-324.00
32653,-0.27,-12.90,-27.60,0.00,0,0,0,0,-346.67,-324.00
32703,1.51,-12.45,-26.55,0.00,0,0,0,0,-346.67,-324.00
32753,1.98,-11.85,-27.60,0.00,0,0,0,0,-346.67,-324.00
32803,-2.78,-13.50,-26.25,0.00,0,0,0,0,-346.67,-324.00
32853,-0.60,-13.35,-25.65,0.00,0,0,0,0,-346.67,-318.00
32903,-0.19,-13.80,-27.30,0.00,0,0,0,0,-346.67,-324.00
32953,1.04,-13.50,-26.25,0.00,0,0,0,0,-346.67,-324.00
33003,-1.20,-13.65,-24.90,0.00,0,0,0,0,-346.67,-324.00
33053,-2.11,-13.05,-26.25,0.00,0,0,0,0,-346.67,-324.00
33103,-0.15,-12.75,-25.95,0.00,0,0,0,0,-346.67,-330.00
33153,-2.50,-11.85,-27.15,0.00,0,0,0,0,-346.67,-324.00
33203,1.34,-11.55,-25.35,0.00,0,0,0,0,-346.67,-324.00
33253,0.91,-13.95,-25.65,0.00,0,0,0,0,-346.67,-324.00
33303,1.54,-12.90,-26.10,0.00,0,0,0,0,-346.67,-324.00
33353,0.82,-12.15,-25.65,0.00,0,0,0,0,-346.67,-324.00
33403,-0.61,-13.65,-26.10,0.00,0,0,0,0,-346.67,-318.00
33453,2.47,-13.65,-26.40,0.00,0,0,0,0,-346.67,-324.00
33503,2.04,-13.35,-26.85,0.00,0,0,0,0,-346.67,-324.00
33553,0.05,-12.45,-27.75,0.00,0,0,0,0,-346.67,-324.00
33603,2.11,-12.60,-26.85,0.00,0,0,0,0,-346.67,-324.00
33653,4.54,-11.10,-26.85,0.00,0,0,0,0,-346.67,-324.00
33703,2.52,-12.75,-26.25,0.00,0,0,0,0,-346.67,-324.00
33753,-0.69,-12.75,-26.25,0.00,0,0,0,0,-346.67,-324.00
33803,-0.21,-14.25,-25.95,0.00,0,0,0,0,-346.67,-324.00
33853,2.74,-12.45,-25.20,0.00,0,0,0,0,-346.67,-324.00
33903,0.38,-13.50,-24.75,0.00,0,0,0,0,-346.67,-324.00
33953,-1.34,-11.55,-25.65,0.00,0,0,0,0,-346.67,-324.00
34003,0.18,-13.80,-26.55,0.00,0,0,0,0,-346.67,-318.00
34053,0.27,-12.60,-26.40,0.00,0,0,0,0,-346.67,-330.00
34103,-1.74,-12.15,-25.65,0.00,0,0,0,0,-346.67,-324.00
34153,2.37,-12.45,-26.55,0.00,0,0,0,0,-346.67,-324.00
34203,-1.70,-12.15,-25.35,0.00,0,0,0,0,-346.67,-324.00
34253,0.36,-11.85,-26.40,0.00,0,0,0,0,-346.67,-330.00
34303,0.98,-12.00,-27.30,0.00,0,0,0,0,-346.67,-324.00
34353,0.28,-13.05,-25.50,0.00,0,0,0,0,-346.67,-324.00
34403,0.42,-13.05,-27.00,0.00,0,0,0,0,-346.67,-330.00
34453,-0.88,-11.10,-26.40,0.00,0,0,0,0,-346.67,-324.00
34503,0.66,-12.75,-26.25,0.00,0,0,0,0,-346.67,-324.00
34553,1.26,-11.70,-26.25,0.00,0,0,0,0,-346.67,-324.00
34603,0.86,-11.70,-26.55,0.00,0,0,0,0,-346.67,-318.00
34653,-1.68,-13.05,-27.00,0.00,0,0,0,0,-346.67,-324.00
34703,-2.15,-12.60,-25.65,0.00,0,0,0,0,-346.67,-324.00
